Record_ID,Country,State_Region,Date,Confirmed_Cases,Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccination_Rate,Hospitalization_Rate,ICU_Cases
COVID_008193,Spain,Andalusia,2021-05-26,516.0,72.0,351.0,93.0,2065.0,53.9,15.2,1.0
COVID_005860,South Africa,Gauteng,2021-02-27,495.0,21.0,437.0,37.0,2052.0,32.3,6.1,0.0
COVID_000134,Australia,Tasmania,2020-04-02,512.0,38.0,,123.0,1954.0,33.5,12.1,1.0
COVID_010974,Iran,East Azerbaijan,2022-03-20,515.0,14.0,476.0,25.0,1914.0,53.2,8.0,0.0
COVID_005626,Brazil,Rio de Janeiro,2020-07-06,466.0,22.0,387.0,57.0,2008.0,35.5,3.6,0.0
COVID_001853,Russia,Moscow Oblast,2020-05-27,466.0,40.0,358.0,68.0,2016.0,78.8,18.4,1.0
COVID_005134,China,Jiangxi,2020-05-24,496.0,57.0,438.0,1.0,1985.0,21.8,14.3,0.0
COVID_000289,India,West Bengal,2021-01-21,503.0,16.0,396.0,91.0,1964.0,93.3,15.7,1.0
COVID_005537,Mexico,Mexico City,2023-06-20,496.0,24.0,434.0,38.0,2092.0,51.6,5.8,0.0
COVID_009624,Brazil,Sao Paulo,2023-06-01,511.0,28.0,484.0,0.0,1954.0,20.7,5.7,0.0
COVID_000456,China,Hunan,2022-10-02,497.0,45.0,325.0,127.0,2032.0,61.5,13.1,2.0
COVID_014737,Mexico,Jalisco,2022-03-06,522.0,44.0,459.0,19.0,2002.0,54.1,9.0,0.0
COVID_001211,Australia,Queensland,2022-02-03,490.0,12.0,461.0,17.0,2056.0,71.9,2.1,0.0
COVID_008146,Italy,Lombardy,2020-01-12,472.0,17.0,438.0,17.0,2086.0,21.0,19.7,0.0
COVID_003041,Japan,Aichi,2020-03-06,524.0,9.0,372.0,143.0,1937.0,89.7,16.0,2.0
COVID_015072,USA,North Carolina,2021-04-17,468.0,44.0,433.0,0.0,1991.0,18.8,4.0,0.0
COVID_009063,France,Grand Est,2021-05-24,484.0,49.0,416.0,19.0,2043.0,44.1,11.1,0.0
COVID_001425,Russia,Republic of Bashkortostan,2023-11-10,506.0,27.0,364.0,115.0,2007.0,10.9,3.8,0.0
COVID_016825,Spain,Basque Country,2022-10-11,494.0,19.0,434.0,41.0,1954.0,81.8,13.6,1.0
COVID_007207,Turkey,Bursa,2021-11-07,521.0,58.0,476.0,0.0,1967.0,45.5,4.2,0.0
COVID_017981,Australia,Queensland,2021-09-25,495.0,52.0,454.0,0.0,2022.0,50.7,11.3,0.0
COVID_005466,Brazil,Goias,2021-12-12,503.0,29.0,359.0,115.0,2041.0,80.2,8.6,1.0
COVID_013695,Germany,Berlin,2023-08-10,484.0,6.0,444.0,34.0,1990.0,79.0,9.1,0.0
COVID_013711,Japan,Osaka,2021-08-16,464.0,13.0,323.0,128.0,2106.0,20.9,15.5,2.0
COVID_007562,India,Maharashtra,2021-06-04,487.0,14.0,362.0,111.0,1952.0,56.9,8.4,1.0
COVID_013196,UK,Northern Ireland,2023-08-05,501.0,71.0,331.0,99.0,2018.0,66.0,17.5,2.0
COVID_002779,Italy,Lombardy,2020-05-20,504.0,61.0,464.0,0.0,2109.0,64.6,12.6,0.0
COVID_016990,Australia,New South Wales,2022-12-10,481.0,39.0,317.0,125.0,2096.0,84.4,12.7,2.0
COVID_001374,Spain,Valencia,2020-09-15,473.0,45.0,439.0,0.0,2017.0,17.2,2.3,0.0
COVID_010024,Canada,Alberta,2021-02-14,495.0,10.0,388.0,97.0,2008.0,38.1,7.7,1.0
COVID_015122,UK,England,2021-09-17,514.0,14.0,385.0,115.0,2042.0,80.1,13.4,2.0
COVID_016191,Japan,Hokkaido,2023-06-01,543.0,31.0,494.0,18.0,2003.0,87.4,3.9,0.0
COVID_009815,UK,Wales,2021-03-05,491.0,50.0,447.0,0.0,1960.0,45.6,11.6,0.0
COVID_005045,South Korea,Chungcheong,2021-02-09,504.0,61.0,336.0,107.0,1886.0,88.4,8.5,1.0
COVID_008059,Italy,Veneto,2022-02-21,507.0,9.0,330.0,168.0,1950.0,82.0,5.5,1.0
COVID_017127,Germany,Saxony,2023-08-27,488.0,36.0,378.0,74.0,2035.0,22.4,5.9,
COVID_016858,Brazil,Santa Catarina,2021-04-16,480.0,68.0,388.0,24.0,1953.0,64.7,17.4,0.0
COVID_005265,Mexico,Veracruz,2022-04-19,483.0,67.0,310.0,106.0,2049.0,80.0,3.4,0.0
COVID_010830,Germany,Rhineland-Palatinate,2020-12-21,491.0,7.0,411.0,73.0,2091.0,63.0,11.2,1.0
COVID_004161,USA,Pennsylvania,2023-06-12,513.0,45.0,387.0,81.0,1988.0,23.3,7.8,1.0
COVID_004602,Brazil,Bahia,2021-07-17,483.0,16.0,408.0,59.0,1953.0,60.7,14.9,1.0
COVID_010349,Canada,Saskatchewan,2023-03-17,504.0,31.0,383.0,90.0,2038.0,88.9,8.3,1.0
COVID_012000,Iran,Mazandaran,2022-10-04,461.0,53.0,371.0,37.0,2028.0,59.6,4.1,0.0
COVID_013756,UK,Northern Ireland,2021-10-04,494.0,23.0,427.0,44.0,1995.0,86.9,19.1,1.0
COVID_006062,South Africa,Western Cape,2023-04-13,478.0,47.0,451.0,0.0,1994.0,61.6,17.7,0.0
COVID_001961,Iran,Golestan,2021-02-17,517.0,22.0,362.0,133.0,2019.0,,7.6,1.0
COVID_016112,Japan,Hokkaido,2020-10-07,,75.0,350.0,82.0,2018.0,13.1,17.7,1.0
COVID_007797,China,Jiangxi,2023-04-26,500.0,15.0,373.0,112.0,2013.0,18.4,11.9,1.0
COVID_012778,Germany,Rhineland-Palatinate,2023-12-26,511.0,40.0,447.0,24.0,1992.0,91.3,18.7,0.0
COVID_007609,South Africa,Northern Cape,2022-02-13,512.0,37.0,404.0,71.0,1984.0,55.4,13.7,1.0
COVID_007059,France,Occitanie,2020-08-21,467.0,20.0,312.0,135.0,1940.0,28.8,12.0,2.0
COVID_000449,France,Nouvelle-Aquitaine,2021-04-26,530.0,47.0,436.0,,2054.0,69.6,6.0,0.0
COVID_012589,Spain,Castile and Leon,2022-11-05,484.0,8.0,402.0,74.0,2002.0,75.9,16.7,1.0
COVID_012247,Spain,Basque Country,2021-06-26,507.0,22.0,469.0,16.0,1887.0,58.6,19.8,0.0
COVID_014406,Brazil,Minas Gerais,2021-06-22,485.0,15.0,399.0,71.0,2038.0,66.1,12.6,1.0
COVID_003728,Germany,Berlin,2023-05-07,504.0,24.0,323.0,157.0,1904.0,36.4,11.6,2.0
COVID_014921,South Korea,Chungcheong,2022-03-11,505.0,27.0,438.0,40.0,1988.0,24.4,13.5,1.0
COVID_003258,Russia,Moscow,2023-03-06,530.0,49.0,379.0,102.0,2071.0,23.8,9.7,1.0
COVID_001962,Canada,Ontario,2021-10-26,513.0,13.0,369.0,131.0,1950.0,54.3,10.1,1.0
COVID_006529,Canada,Nova Scotia,2023-02-03,537.0,60.0,390.0,87.0,1977.0,69.1,17.1,1.0
COVID_006911,USA,Ohio,2023-10-25,486.0,59.0,391.0,36.0,2014.0,29.7,4.3,0.0
COVID_011317,South Africa,KwaZulu-Natal,2020-11-21,525.0,50.0,458.0,17.0,2015.0,87.7,12.6,0.0
COVID_014663,USA,Ohio,2023-04-13,535.0,17.0,346.0,172.0,2032.0,56.3,14.9,3.0
COVID_004052,Italy,Sicily,2022-09-01,527.0,57.0,492.0,0.0,1979.0,72.2,7.9,0.0
COVID_007460,UK,Scotland,2023-01-11,516.0,6.0,376.0,134.0,1947.0,70.1,19.5,3.0
COVID_006808,India,Delhi,2023-12-28,497.0,29.0,437.0,31.0,2020.0,77.5,9.9,0.0
COVID_017178,Russia,Novosibirsk Oblast,2022-12-19,531.0,79.0,354.0,98.0,1947.0,68.1,16.5,2.0
COVID_016630,Iran,Gilan,2020-03-28,491.0,42.0,342.0,107.0,1950.0,94.4,9.0,1.0
COVID_000122,South Africa,KwaZulu-Natal,2021-03-13,485.0,68.0,404.0,,1969.0,64.3,18.8,0.0
COVID_016172,Iran,Gilan,2022-12-13,504.0,13.0,475.0,16.0,2053.0,44.8,19.2,0.0
COVID_015200,USA,Ohio,2023-06-25,531.0,53.0,394.0,84.0,2019.0,23.3,3.8,0.0
COVID_017962,Iran,Alborz,2021-10-16,502.0,36.0,304.0,162.0,1938.0,32.9,4.6,1.0
COVID_011877,France,Occitanie,2020-12-08,489.0,63.0,329.0,97.0,2043.0,13.0,7.1,1.0
COVID_005084,Spain,Valencia,2020-10-09,508.0,12.0,346.0,150.0,1905.0,89.9,,2.0
COVID_011378,Japan,Aichi,2021-12-28,476.0,27.0,384.0,65.0,2016.0,73.1,6.0,0.0
COVID_009322,France,Auvergne-Rhone-Alpes,2022-02-20,499.0,47.0,429.0,23.0,1959.0,40.2,13.7,0.0
COVID_008643,China,Henan,2022-06-16,523.0,21.0,342.0,160.0,1987.0,94.7,18.3,3.0
COVID_007746,South Africa,Free State,2021-08-11,445.0,54.0,286.0,105.0,1957.0,88.2,13.4,1.0
COVID_016732,USA,Georgia,2020-04-20,492.0,28.0,357.0,107.0,1953.0,93.6,17.4,2.0
COVID_001247,France,Provence-Alpes-Cote d'Azur,2021-11-01,461.0,52.0,315.0,94.0,2030.0,24.6,3.2,0.0
COVID_016064,Mexico,Chihuahua,2022-06-09,496.0,28.0,387.0,81.0,2004.0,12.8,6.7,1.0
COVID_000841,Brazil,Parana,2022-05-09,509.0,41.0,444.0,24.0,2074.0,53.1,8.7,0.0
COVID_005776,Iran,Fars,2022-12-23,475.0,31.0,387.0,57.0,1977.0,57.2,8.6,0.0
COVID_011778,Mexico,Guanajuato,2022-07-16,536.0,37.0,394.0,,2030.0,34.6,6.7,1.0
COVID_008013,India,West Bengal,2022-06-14,468.0,64.0,393.0,11.0,1959.0,17.9,15.5,0.0
COVID_016345,Australia,Tasmania,2023-05-02,492.0,10.0,427.0,55.0,2010.0,31.0,13.1,1.0
COVID_001538,India,Kerala,2022-02-07,552.0,58.0,477.0,17.0,2040.0,67.1,12.8,0.0
COVID_012870,Spain,Murcia,2023-01-14,498.0,22.0,371.0,105.0,1950.0,29.1,12.4,1.0
COVID_017103,Mexico,Puebla,2020-01-09,456.0,60.0,316.0,80.0,2013.0,55.1,11.2,1.0
COVID_004934,India,Karnataka,2022-06-11,518.0,44.0,320.0,154.0,2071.0,55.0,12.2,2.0
COVID_013400,Iran,Razavi Khorasan,2020-02-12,448.0,47.0,307.0,94.0,1973.0,86.9,16.5,2.0
COVID_009317,Japan,Kyoto,2022-11-16,501.0,59.0,306.0,136.0,1979.0,24.5,6.3,1.0
COVID_002420,Spain,Catalonia,2021-12-04,497.0,66.0,314.0,117.0,1997.0,19.5,3.0,0.0
COVID_000563,Italy,Tuscany,2023-11-10,517.0,14.0,438.0,,1894.0,18.4,17.1,1.0
COVID_003028,Russia,Moscow Oblast,2023-11-26,533.0,59.0,356.0,118.0,1994.0,77.4,19.4,2.0
COVID_006093,China,Chongqing,2023-07-05,489.0,10.0,461.0,18.0,2015.0,68.7,6.7,0.0
COVID_003147,Australia,Northern Territory,2023-12-16,522.0,17.0,475.0,30.0,1986.0,91.2,19.5,1.0
COVID_006281,South Korea,Busan,2023-11-19,529.0,32.0,477.0,20.0,2024.0,14.6,8.2,0.0
COVID_006861,Germany,Schleswig-Holstein,2021-08-10,544.0,27.0,410.0,107.0,2131.0,59.1,14.5,2.0
COVID_014726,Japan,Tokyo,2021-02-25,521.0,58.0,406.0,57.0,1929.0,44.1,9.7,1.0
COVID_016305,Italy,Lazio,2022-05-16,497.0,66.0,398.0,33.0,2033.0,34.8,8.9,0.0
COVID_001115,France,Nouvelle-Aquitaine,2020-02-09,479.0,61.0,311.0,107.0,1982.0,12.6,3.5,0.0
COVID_003153,Germany,Lower Saxony,2020-05-25,538.0,31.0,375.0,132.0,1935.0,13.5,12.7,2.0
COVID_016378,Italy,Emilia-Romagna,2022-08-07,516.0,44.0,450.0,22.0,2098.0,92.2,14.8,0.0
COVID_010190,South Africa,Gauteng,2023-12-28,546.0,59.0,389.0,98.0,1949.0,51.9,17.4,2.0
COVID_009910,South Korea,Gangwon,2021-08-26,526.0,66.0,461.0,0.0,2083.0,25.9,8.5,0.0
COVID_001235,Italy,Apulia,2022-10-02,461.0,23.0,401.0,37.0,1917.0,14.9,4.3,0.0
COVID_005103,Germany,North Rhine-Westphalia,2021-08-21,486.0,66.0,439.0,0.0,2033.0,56.1,4.5,
COVID_006780,South Africa,Free State,2020-11-24,484.0,6.0,403.0,75.0,2013.0,20.9,12.8,1.0
COVID_003685,South Africa,Eastern Cape,2023-07-24,492.0,73.0,350.0,69.0,1974.0,92.4,14.9,1.0
COVID_016511,France,Ile-de-France,2021-04-12,508.0,53.0,423.0,32.0,2015.0,87.4,13.5,0.0
COVID_011770,Spain,Aragon,2021-12-15,500.0,72.0,459.0,0.0,1961.0,86.5,7.1,0.0
COVID_000615,Japan,Saitama,2022-09-06,465.0,53.0,282.0,130.0,2003.0,45.7,13.3,
COVID_005830,Russia,Republic of Tatarstan,2023-06-02,469.0,14.0,324.0,131.0,1915.0,84.0,5.8,1.0
COVID_005528,Australia,Australian Capital Territory,2023-06-28,465.0,17.0,294.0,154.0,2004.0,36.1,,2.0
COVID_011735,Spain,Catalonia,2021-11-18,513.0,39.0,430.0,44.0,2068.0,43.5,19.1,1.0
COVID_003992,Spain,Andalusia,2023-11-21,507.0,7.0,478.0,22.0,1998.0,72.7,2.4,0.0
COVID_002212,UK,Wales,2021-05-24,504.0,69.0,303.0,132.0,1985.0,93.0,16.9,2.0
COVID_005649,Japan,Tokyo,2022-12-19,480.0,50.0,317.0,113.0,1936.0,92.0,9.6,1.0
COVID_015338,Russia,Republic of Bashkortostan,2022-12-19,475.0,48.0,310.0,117.0,2029.0,56.3,2.7,0.0
COVID_011836,Russia,Novosibirsk Oblast,2021-03-20,485.0,66.0,425.0,0.0,1984.0,92.6,11.4,0.0
COVID_003787,Brazil,Rio de Janeiro,2021-06-21,491.0,5.0,413.0,73.0,1978.0,11.8,13.2,1.0
COVID_015592,Mexico,Jalisco,2020-01-01,471.0,9.0,345.0,117.0,2034.0,82.2,18.2,2.0
COVID_002610,Australia,Tasmania,2022-10-04,493.0,71.0,436.0,0.0,2035.0,83.4,9.9,0.0
COVID_001381,Spain,Madrid,2021-10-01,527.0,18.0,449.0,60.0,1935.0,29.8,2.7,0.0
COVID_015931,Germany,North Rhine-Westphalia,2023-08-25,544.0,57.0,,85.0,2012.0,39.8,12.2,1.0
COVID_005901,Australia,Tasmania,2021-08-14,519.0,10.0,349.0,160.0,1996.0,76.8,15.3,2.0
COVID_004422,Italy,Campania,2022-07-07,522.0,20.0,380.0,122.0,2065.0,74.4,15.5,2.0
COVID_013662,Mexico,Jalisco,2021-04-10,499.0,41.0,407.0,51.0,1958.0,84.9,4.8,0.0
COVID_014711,France,Occitanie,2020-02-13,477.0,37.0,311.0,129.0,2027.0,19.6,16.8,2.0
COVID_010033,Australia,Northern Territory,2022-09-13,531.0,48.0,466.0,17.0,2000.0,41.2,7.5,0.0
COVID_011575,Japan,Fukuoka,2021-03-17,495.0,50.0,324.0,121.0,2008.0,46.3,15.0,2.0
COVID_007003,China,Guangdong,2021-09-23,479.0,66.0,422.0,0.0,1988.0,76.6,6.3,0.0
COVID_010737,Canada,Nova Scotia,2021-05-03,484.0,28.0,344.0,112.0,2058.0,65.4,19.4,2.0
COVID_000592,Italy,Tuscany,2020-07-17,,59.0,431.0,48.0,2028.0,15.1,3.0,0.0
COVID_014142,India,Maharashtra,2020-03-13,511.0,16.0,429.0,66.0,2045.0,50.9,3.8,0.0
COVID_011595,Australia,Western Australia,2022-02-09,518.0,33.0,468.0,17.0,1948.0,29.8,3.1,0.0
COVID_017097,France,Auvergne-Rhone-Alpes,2023-08-24,477.0,66.0,371.0,40.0,2033.0,83.4,17.8,1.0
COVID_007168,Japan,Aichi,2023-03-14,532.0,77.0,356.0,99.0,2012.0,77.3,12.0,1.0
COVID_006701,France,Brittany,2023-05-01,515.0,61.0,455.0,0.0,1968.0,70.7,9.5,0.0
COVID_004596,Italy,Emilia-Romagna,2022-04-26,533.0,61.0,466.0,6.0,1910.0,42.7,13.2,0.0
COVID_007431,China,Anhui,2021-04-13,523.0,50.0,410.0,63.0,1990.0,87.4,16.1,1.0
COVID_003795,Mexico,Nuevo Leon,2022-12-02,467.0,,414.0,33.0,2067.0,85.7,9.9,0.0
COVID_013093,Brazil,Pernambuco,2022-10-12,484.0,68.0,369.0,47.0,1939.0,81.9,17.3,1.0
COVID_016681,Australia,Victoria,2022-11-24,483.0,68.0,356.0,59.0,1935.0,86.1,17.4,1.0
COVID_001771,USA,Michigan,2020-05-11,487.0,49.0,456.0,0.0,1955.0,14.3,3.0,0.0
COVID_013594,Mexico,Sonora,2022-07-01,505.0,10.0,457.0,38.0,1963.0,64.4,19.8,1.0
COVID_004246,Iran,Gilan,2020-10-24,500.0,61.0,348.0,91.0,2058.0,45.9,7.7,1.0
COVID_016235,India,Kerala,2021-09-14,474.0,31.0,297.0,146.0,1973.0,42.8,7.5,1.0
COVID_002414,Spain,Basque Country,2023-08-26,470.0,47.0,371.0,52.0,2001.0,65.8,19.8,1.0
COVID_004154,Russia,Sverdlovsk Oblast,2023-08-11,497.0,53.0,466.0,0.0,1980.0,68.2,9.7,0.0
COVID_012342,Italy,Lombardy,2021-03-07,494.0,17.0,453.0,24.0,1966.0,11.6,6.3,0.0
COVID_009463,Iran,Isfahan,2020-12-08,495.0,24.0,459.0,12.0,1985.0,94.5,5.7,0.0
COVID_014293,Japan,Saitama,2022-05-21,,38.0,392.0,82.0,1977.0,24.5,3.0,0.0
COVID_006202,Australia,Australian Capital Territory,2020-08-06,500.0,68.0,332.0,100.0,2059.0,31.3,9.1,1.0
COVID_003532,Italy,Calabria,2023-12-15,493.0,20.0,456.0,17.0,1878.0,44.5,19.4,0.0
COVID_013391,Italy,Campania,2023-03-05,507.0,26.0,383.0,98.0,2052.0,32.8,4.1,0.0
COVID_013011,UK,England,2023-12-16,511.0,22.0,399.0,90.0,1990.0,37.5,2.4,0.0
COVID_012289,Australia,Queensland,2022-07-02,495.0,,429.0,28.0,2016.0,10.3,12.8,0.0
COVID_004775,Russia,Novosibirsk Oblast,2023-02-24,526.0,24.0,345.0,157.0,1963.0,65.0,7.9,1.0
COVID_011659,South Korea,Busan,2020-12-28,480.0,24.0,310.0,146.0,2033.0,17.6,10.2,1.0
COVID_003200,Japan,Kyoto,2020-07-27,544.0,10.0,387.0,147.0,1998.0,88.8,18.1,3.0
COVID_010129,Brazil,Goias,2020-10-28,495.0,43.0,405.0,47.0,1992.0,16.7,5.1,0.0
COVID_004933,South Korea,Gyeonggi,2021-08-20,506.0,67.0,478.0,0.0,2026.0,63.6,9.2,0.0
COVID_009206,Turkey,Adana,2023-08-06,460.0,14.0,337.0,109.0,2056.0,30.6,19.2,2.0
COVID_010671,UK,Wales,2022-10-02,517.0,5.0,392.0,120.0,2093.0,31.5,19.1,2.0
COVID_014219,Brazil,Bahia,2022-01-27,491.0,23.0,451.0,17.0,,55.3,12.2,0.0
COVID_002305,Japan,Saitama,2023-10-02,494.0,64.0,467.0,0.0,2052.0,37.4,5.4,0.0
COVID_002607,Russia,Moscow,2021-01-27,544.0,12.0,410.0,122.0,1972.0,15.6,14.6,2.0
COVID_013593,Mexico,Guanajuato,2023-10-19,487.0,35.0,304.0,148.0,1893.0,,4.0,1.0
COVID_010959,Australia,New South Wales,2023-08-07,507.0,23.0,475.0,9.0,2032.0,46.6,15.8,0.0
COVID_014728,Japan,Fukuoka,2020-08-11,490.0,50.0,397.0,43.0,2036.0,54.2,13.9,1.0
COVID_008731,Japan,Osaka,2022-09-11,482.0,41.0,291.0,150.0,2008.0,18.0,13.7,2.0
COVID_006039,UK,Wales,2020-11-19,512.0,34.0,471.0,7.0,1929.0,29.2,19.9,0.0
COVID_012408,Australia,Victoria,2021-11-25,486.0,70.0,343.0,73.0,2034.0,36.3,10.1,1.0
COVID_006412,Spain,Castile and Leon,2021-04-27,497.0,20.0,438.0,39.0,1989.0,67.3,8.4,0.0
COVID_003660,Brazil,Ceara,2020-11-25,547.0,25.0,497.0,25.0,2003.0,93.3,16.1,0.0
COVID_006947,Brazil,Rio Grande do Sul,2021-02-01,490.0,18.0,462.0,10.0,2004.0,65.9,8.6,0.0
COVID_000630,Germany,Lower Saxony,2021-02-06,489.0,45.0,310.0,134.0,2082.0,51.1,19.4,3.0
COVID_013522,Russia,Novosibirsk Oblast,2021-06-28,526.0,54.0,386.0,86.0,1886.0,54.7,5.0,0.0
COVID_013764,Germany,Hesse,2020-05-25,485.0,31.0,423.0,31.0,1996.0,74.2,15.3,0.0
COVID_003996,Russia,Moscow,2020-04-06,498.0,49.0,429.0,20.0,1947.0,61.3,14.2,0.0
COVID_003623,France,Normandy,2021-02-05,481.0,53.0,325.0,103.0,1993.0,32.5,2.6,0.0
COVID_014542,USA,North Carolina,2023-04-25,446.0,20.0,364.0,62.0,,53.5,10.4,1.0
COVID_001265,USA,North Carolina,2023-03-03,507.0,73.0,348.0,86.0,1986.0,62.7,13.7,1.0
COVID_004813,Germany,Berlin,2020-12-28,495.0,12.0,352.0,131.0,2072.0,94.2,16.1,2.0
COVID_005895,South Korea,Ulsan,2021-03-03,538.0,36.0,328.0,174.0,2031.0,73.7,19.6,3.0
COVID_014443,China,Hunan,2020-04-12,515.0,,356.0,97.0,2067.0,45.0,4.0,0.0
COVID_004500,India,Tamil Nadu,2021-02-06,482.0,65.0,397.0,20.0,2005.0,42.7,15.3,0.0
COVID_011936,France,Pays de la Loire,2022-07-25,470.0,61.0,377.0,32.0,2018.0,40.5,3.1,0.0
COVID_007454,USA,Ohio,2023-05-05,485.0,32.0,397.0,56.0,1988.0,78.9,10.8,1.0
COVID_006593,South Korea,Daejeon,2022-02-02,488.0,5.0,434.0,49.0,1957.0,49.4,18.9,1.0
COVID_005699,Spain,Castile and Leon,2022-04-21,474.0,37.0,338.0,99.0,1955.0,74.9,4.4,0.0
COVID_010020,Mexico,Chihuahua,2021-11-23,521.0,43.0,489.0,0.0,1953.0,75.0,11.3,0.0
COVID_016390,Canada,Quebec,2022-01-10,480.0,55.0,389.0,36.0,1964.0,21.4,2.2,0.0
COVID_017429,France,Brittany,2023-11-13,501.0,22.0,455.0,24.0,1975.0,93.6,13.8,0.0
COVID_009680,Iran,East Azerbaijan,2020-04-19,480.0,45.0,393.0,42.0,1982.0,36.9,6.2,0.0
COVID_013364,Mexico,Nuevo Leon,2023-12-01,470.0,25.0,378.0,67.0,2072.0,84.4,8.1,1.0
COVID_005561,UK,England,2020-12-24,536.0,61.0,328.0,147.0,1980.0,79.2,2.1,
COVID_002384,Turkey,Adana,2020-12-25,501.0,7.0,322.0,172.0,2019.0,88.5,18.1,3.0
COVID_016863,South Korea,Chungcheong,2021-05-03,483.0,62.0,401.0,20.0,2009.0,34.9,12.9,0.0
COVID_017111,Germany,Baden-Wurttemberg,2022-06-23,491.0,73.0,305.0,113.0,2030.0,87.2,8.2,1.0
COVID_011357,India,Andhra Pradesh,2022-12-08,459.0,65.0,361.0,33.0,1996.0,45.7,15.3,1.0
COVID_005596,China,Hubei,2021-08-07,505.0,,399.0,33.0,2001.0,47.7,11.9,0.0
COVID_013692,Russia,Chelyabinsk Oblast,2022-12-20,457.0,59.0,409.0,0.0,2023.0,56.5,,0.0
COVID_003962,France,Brittany,2023-09-24,507.0,74.0,379.0,54.0,1945.0,45.5,18.9,1.0
COVID_011438,Mexico,Baja California,2023-02-12,492.0,49.0,371.0,72.0,1957.0,92.8,8.7,1.0
COVID_012079,India,Uttar Pradesh,2023-02-10,501.0,74.0,386.0,41.0,1974.0,69.8,12.0,0.0
COVID_002126,USA,Ohio,2023-03-27,494.0,71.0,363.0,60.0,1962.0,57.2,18.2,1.0
COVID_015665,USA,Texas,2021-10-14,450.0,30.0,361.0,59.0,1996.0,36.6,5.6,0.0
COVID_002429,Italy,Tuscany,2022-11-13,471.0,56.0,344.0,71.0,1961.0,25.9,5.7,0.0
COVID_015419,South Africa,Eastern Cape,2022-05-16,505.0,21.0,317.0,167.0,1987.0,60.6,3.1,1.0
COVID_015241,UK,England,2020-06-07,505.0,72.0,383.0,50.0,2108.0,70.6,18.5,1.0
COVID_003118,South Korea,Ulsan,2022-07-13,474.0,40.0,289.0,145.0,2052.0,58.7,8.9,1.0
COVID_016340,Canada,Newfoundland and Labrador,2021-05-17,455.0,63.0,414.0,0.0,2026.0,62.1,7.1,0.0
COVID_011350,Germany,Rhineland-Palatinate,2021-05-16,,20.0,402.0,96.0,2016.0,66.4,18.6,2.0
COVID_012524,Mexico,State of Mexico,2023-04-07,515.0,13.0,321.0,181.0,2037.0,11.9,3.2,1.0
COVID_015275,Italy,Lazio,2021-10-03,495.0,12.0,302.0,181.0,2008.0,32.8,18.2,3.0
COVID_010422,Australia,Victoria,2021-07-06,526.0,23.0,429.0,74.0,1966.0,69.0,5.3,0.0
COVID_006267,USA,Texas,2021-05-07,510.0,,429.0,60.0,2027.0,32.4,4.8,0.0
COVID_005693,Spain,Murcia,2022-12-02,503.0,32.0,360.0,111.0,1978.0,59.2,14.8,2.0
COVID_010725,Brazil,Bahia,2021-11-23,478.0,7.0,448.0,23.0,1915.0,69.9,5.6,0.0
COVID_013042,China,Sichuan,2020-03-24,511.0,22.0,424.0,65.0,2030.0,67.8,18.1,1.0
COVID_016041,Italy,Tuscany,2022-08-24,458.0,53.0,368.0,37.0,1998.0,45.9,19.9,1.0
COVID_009924,Turkey,Gaziantep,2021-03-14,523.0,63.0,427.0,33.0,1973.0,61.2,12.2,0.0
COVID_008997,Japan,Hyogo,2023-04-15,493.0,44.0,432.0,17.0,2037.0,38.3,19.2,0.0
COVID_009765,France,Provence-Alpes-Cote d'Azur,2020-04-20,486.0,7.0,408.0,71.0,2036.0,75.9,16.6,1.0
COVID_001818,Germany,North Rhine-Westphalia,2022-06-02,500.0,17.0,397.0,86.0,1909.0,82.9,9.4,1.0
COVID_011930,Iran,Golestan,2023-01-28,482.0,63.0,329.0,90.0,1976.0,,7.1,1.0
COVID_002563,China,Guangdong,2020-02-26,493.0,71.0,429.0,0.0,1967.0,17.9,5.9,0.0
COVID_004209,France,Ile-de-France,2020-08-23,,28.0,408.0,64.0,2007.0,85.6,15.8,1.0
COVID_017940,Mexico,Jalisco,2023-06-20,538.0,65.0,323.0,150.0,1982.0,24.6,11.8,2.0
COVID_000097,USA,Pennsylvania,2020-04-27,493.0,68.0,403.0,22.0,2041.0,45.7,17.5,0.0
COVID_007832,Italy,Apulia,2020-02-17,491.0,20.0,459.0,12.0,2050.0,76.1,14.0,0.0
COVID_013228,Italy,Emilia-Romagna,2021-11-02,501.0,42.0,474.0,0.0,1981.0,25.3,11.2,0.0
COVID_004338,Germany,Hesse,2020-08-15,525.0,16.0,419.0,,1931.0,46.7,16.4,1.0
COVID_002244,India,Uttar Pradesh,2021-12-05,479.0,15.0,407.0,57.0,2011.0,75.3,2.6,0.0
COVID_011439,Iran,Razavi Khorasan,2021-09-14,534.0,47.0,449.0,38.0,1967.0,26.0,15.9,1.0
COVID_001784,China,Sichuan,2023-11-02,495.0,39.0,446.0,10.0,2099.0,45.4,4.2,0.0
COVID_007995,Canada,Manitoba,2020-05-27,513.0,40.0,475.0,0.0,1976.0,40.1,18.0,0.0
COVID_000649,Italy,Emilia-Romagna,2023-03-22,451.0,34.0,386.0,,1954.0,48.1,3.1,0.0
COVID_014148,Iran,Isfahan,2022-12-28,503.0,69.0,437.0,0.0,2077.0,16.1,12.2,0.0
COVID_005422,South Africa,Eastern Cape,2020-09-09,460.0,54.0,293.0,113.0,2054.0,78.3,2.5,0.0
